municipio;ano_distribuicao;ano_calculo;codigo;valor_adicionado;pop;receita_tributaria;area_cultivada;area_inundada;ind_protegida;ind_participacao;total_icms_estado;montante_disponivel;total_recebido_municipio;valor_adicionado_2anos;share_valor_adicionado_2anos;share_pop;share_receita_tributaria;share_area_cultivada;share_area_inundada;ind_participacao_calculado;Codmun7;nota_ideb;matriculas_rede_publica;matriculas_rede_municipal;nota_ideb_imp_norm;evolucao_ideb;evolucao_ideb_norm;evolucao_e_nota;nota_ideb_2015;nota_ideb_2017;evolucao_e_nota_X_matriculas_municipal;share_nota;share_evolucao_e_nota;share_evolucao_e_nota_X_matriculas_municipal;ind25_nota;ind25_evolucao_e_nota;ind25_evolucao_e_nota_X_matriculas_municipal;ind10_nota;ind10_evolucao_e_nota;ind10_evolucao_e_nota_X_matriculas_municipal;transf25_nota;transf25_evolucao_e_nota;transf25_evolucao_e_nota_X_matriculas_municipal;transf10_nota;transf10_evolucao_e_nota;transf10_evolucao_e_nota_X_matriculas_municipal;var_transf25_nota;var_transf25_evolucao_e_nota;var_transf25_evolucao_e_nota_X_matriculas_municipal;var_transf10_nota;var_transf10_evolucao_e_nota;var_transf10_evolucao_e_nota_X_matriculas_municipal;var_perc_transf25_nota;var_perc_transf25_evolucao_e_nota;var_perc_transf25_evolucao_e_nota_X_matriculas_municipal;var_perc_transf10_nota;var_perc_transf10_evolucao_e_nota;var_perc_transf10_evolucao_e_nota_X_matriculas_municipal;receitas_correntes_2018;receitas_correntes_2017;IDH;IDHM_renda;IDHM_longevidade;IDHM_educacao;area_geografica;regiao_metrop;pop_urbana;idosos_sobre_jovens;fracao_pop_abaixo_15;receitas2018_pc;receitas2017_pc;var_perc_rc2018_25_nota;var_perc_rc2018_25_evolucao_e_nota;var_perc_rc2018_25_evolucao_e_nota_X_matriculas_municipal;var_perc_rc2018_10_nota;var_perc_rc2018_10_evolucao_e_nota;var_perc_rc2018_10_evolucao_e_nota_X_matriculas_municipal;quintil_area_geografica;quintil_fracao_pop_abaixo_15;quintil_IDH;quintil_idosos_sobre_jovens;quintil_pop;quintil_pop_urbana;quintil_receitas_correntes_2018;quintil_receitas2017_pc;quintil_receitas2018_pc;quintil_var_perc_transf25_nota;quintil_var_perc_transf25_evolucao_e_nota;quintil_var_perc_transf25_evolucao_e_nota_X_matriculas_municipal;quintil_var_perc_transf10_nota;quintil_var_perc_transf10_evolucao_e_nota;quintil_var_perc_transf10_evolucao_e_nota_X_matriculas_municipal;quintil_ben_var_perc_transf25_nota;quintil_ben_var_perc_transf25_evolucao_e_nota;quintil_ben_var_perc_transf25_evolucao_e_nota_X_matriculas_municipal;quintil_ben_var_perc_transf10_nota;quintil_ben_var_perc_transf10_evolucao_e_nota;quintil_ben_var_perc_transf10_evolucao_e_nota_X_matriculas_municipal;quintil_prej_var_perc_transf25_nota;quintil_prej_var_perc_transf25_evolucao_e_nota;quintil_prej_var_perc_transf25_evolucao_e_nota_X_matriculas_municipal;quintil_prej_var_perc_transf10_nota;quintil_prej_var_perc_transf10_evolucao_e_nota;quintil_prej_var_perc_transf10_evolucao_e_nota_X_matriculas_municipal;faixa_pop;nota_imputada
AMERICO DE CAMPOS;2018;2016;167;105874685;5706;943603;24585.3;0;0;0.0176757;135942.42525178;27188.485050356;4.80575505204578;219831533;0.000112082719582922;0.000138286376836096;2.13051595757372e-05;0.00138063374018379;0;0.0176652117993999;3501806;NA;343;343;0.294117647058823;-0.100000000000001;0.307692307692308;0.601809954751131;5.6;6.2;206.420814479638;0.000948045257911755;0.00100510691977456;0.000126153304123035;0.0321073354165131;0.0335338769630833;0.0115600365717951;0.0196684991572273;0.0202391157758554;0.0114495796193401;8.72949808978632;9.11735312491267;3.14299881513819;5.34756695299214;5.50270896704268;3.11296724313289;3.92374303774054;4.31159807286689;-1.66275623690759;0.541811900946362;0.696953914996903;-1.69278780891289;0.816467546773994;0.897173914644583;-0.345992714755564;0.112742304815498;0.145024851963733;-0.352241799796326;24.86478715;22.54036658;0.745;0.715;0.817;0.708;252.876;NA;83.91;1.26262626262626;13.86;0.00435765635296179;0.00395029207500876;0.157803202338715;0.173401768808903;-0.066871927230939;0.0217903293391499;0.0280297559272251;-0.0680797224887118;3;4;3;1;4;4;4;3;2;3;3;4;3;3;4;3;3;NA;4;4;NA;NA;NA;4;NA;NA;4;Até 20 mil;FALSE
AMPARO;2018;2016;168;2704032256;65829;44135776;33978.3;0;0.38977;0.24052536;135942.42525178;27188.485050356;65.395201545915;5266029479;0.00268492375663941;0.00159538273759961;0.00099652051835252;0.00190811531338185;0;0.240550754819097;3501905;NA;3313;2226;0.61764705882353;0.8;0.538461538461538;1.15610859728507;6.7;6.9;2573.49773755656;0.00199089504161469;0.00193086329325113;0.00157278345967355;0.251141657788323;0.249640864079234;0.240688868239794;0.243711817679979;0.243111500196344;0.239530701860568;68.2816120829944;67.8735690097621;65.4396569592476;66.261551115872;66.0983338865791;65.1247690663733;2.88641053707946;2.47836746384716;0.0444554133326136;0.866349569957038;0.703132340664112;-0.270432479541697;0.0441379561320392;0.0378983076014693;0.00067979625846708;0.0132479073307659;0.0107520479185378;-0.00413535661866294;275.88763919;255.23473883;0.785;0.78;0.871;0.711;445.323;NA;78.71;1.08836858006042;13.24;0.00419097417840162;0.00387723858527397;0.010462268427661;0.00898324938052171;0.000161135937308151;0.00314022611705483;0.0025486184981991;-0.000980226879086284;2;5;1;2;1;4;1;3;3;4;4;2;4;4;2;5;5;5;5;5;NA;NA;NA;NA;NA;NA;1;50 mil a 100 mil;FALSE
ANALANDIA;2018;2016;169;216874378;4293;2583851;28536.1;0;0.259416;0.02689393;135942.42525178;27188.485050356;7.31205213750321;414272370;0.000211219806567344;0.000104041958597505;5.8339532488693e-05;0.00160249834141778;0;0.026902298641381;3502002;NA;298;298;0.470588235294118;1.1;0.615384615384616;1.08597285067873;6.2;7.1;323.619909502262;0.00151687241265881;0.00181372677252553;0.000197779090091398;0.053763295809021;0.061184654805689;0.0207859627448358;0.0324565829328294;0.0354251265314966;0.0192656497071553;14.6174256436144;16.6351807249567;5.65138837345224;8.82445319854873;9.63155523108566;5.23803829048388;7.30537350611115;9.32312858745347;-1.66066376405097;1.51240106104552;2.31950309358245;-2.07401384701933;0.99908662694597;1.27503584659025;-0.227113227972418;0.206836744679169;0.317216432536882;-0.283643197288186;28.2818794;26.58960457;0.754;0.745;0.861;0.668;325.953;NA;79.39;0.935761589403973;15.1;0.00658790575355229;0.00619371175634754;0.258305800784624;0.329650249037321;-0.0587182959294767;0.0534759744801656;0.0820137537812445;-0.0733336642054745;3;3;2;3;5;4;4;1;1;2;2;4;3;2;4;3;3;NA;3;3;NA;NA;NA;3;NA;NA;3;Até 20 mil;FALSE
ANDRADINA;2018;2016;170;1551399944;55334;18883027;78406.1;41.87;0.090851;0.15952384;135942.42525178;27188.485050356;43.3721153901538;3079983166;0.00157035200912191;0.00134103371465975;0.000426350810147864;0.00440304194360956;0.00762752467058821;0.159489863394503;3502101;NA;2658;2658;0.5;0.0999999999999996;0.358974358974359;0.858974358974359;6.3;7.1;2283.15384615385;0.00161167693844998;0.00143460749576846;0.00139534088284462;0.158068324145393;0.153641588078355;0.152659922755259;0.15172196852726;0.149951274100445;0.149558607971206;42.9763826796184;41.772820205813;41.5059202761986;41.2509047311399;40.7694797416177;40.6627197697719;-0.395732710535391;-1.5992951843408;-1.86619511395524;-2.12121065901396;-2.60263564853612;-2.7093956203819;-0.00912412749471816;-0.0368738109717347;-0.0430275327169977;-0.0489072446647486;-0.0600071180555552;-0.0624686067536603;176.90578114;163.54749156;0.779;0.762;0.885;0.702;964.226;NA;93.34;1.14842578710645;13.34;0.00319705391151914;0.0029556419481693;-0.00223696878635196;-0.00904037829648509;-0.0105490906059106;-0.0119906237396237;-0.014711987543677;-0.0153154724674471;1;5;1;1;1;2;2;5;5;5;5;3;5;5;2;NA;NA;NA;NA;NA;NA;1;2;1;3;4;1;50 mil a 100 mil;FALSE
ANGATUBA;2018;2016;171;771096024;22210;2898652;79403.1;24.05;0.109694;0.08335626;135942.42525178;27188.485050356;22.6633042886359;1467126400;0.000748025156536131;0.000538265059503978;6.54472732860428e-05;0.00445903035290142;0.00438122685282175;0.0833915437156414;3502200;NA;1646;1469;0.647058823529412;-0.100000000000001;0.307692307692308;0.954751131221719;6.8;7.2;1402.52941176471;0.00208569956740586;0.00159456812084536;0.000857150573065431;0.108244375925356;0.0959660897613438;0.0775306510668456;0.0838508138412833;0.0789394993756782;0.0715653238978789;29.4300059663167;26.0917259681742;21.079409474753;22.7977659858391;21.4624539865821;19.4575273892137;6.76670167768079;3.4284216795383;-1.58389481388289;0.13446169720326;-1.20085030205374;-3.20577689942221;0.298575247082299;0.151276337990018;-0.0698880795893964;0.00593301380464118;-0.0529865498322715;-0.141452316864037;89.41414124;80.21862666;0.719;0.693;0.827;0.648;1027.288;NA;71.83;0.725092250922509;16.26;0.00402585057361549;0.00361182470328681;0.075678204631167;0.038343170688582;-0.0177141422141661;0.00150380795854591;-0.0134302056184881;-0.0358531307795873;1;2;4;4;2;5;2;3;3;4;4;3;4;5;3;4;5;NA;5;NA;NA;NA;NA;1;NA;3;2;20 mil a 50 mil;FALSE
ANHEMBI;2018;2016;172;196965563;5653;1785965;54181.7;62.11;0.052913;0.03294311;135942.42525178;27188.485050356;8.95673253747233;331742647;0.000169141421933301;0.000137001908211436;4.0324447168652e-05;0.00304267522139311;0.0113146777475575;0.0329880998412794;3502309;NA;497;497;0.352941176470588;0.3;0.41025641025641;0.763197586726998;5.8;5.6;379.309200603318;0.00113765430949411;0.00127464687069155;0.00023181339082012;0.0411269643823503;0.0445517784122864;0.0184809414155006;0.0258754847105032;0.0272454103224777;0.0168170755237634;11.1817985627605;12.1129536132922;5.02468799391843;7.03515229222233;7.407614312435;4.57230806468548;2.22506602528821;3.15622107581988;-3.9320445435539;-1.92158024525001;-1.54911822503734;-4.38442447278685;0.248423855014;0.352385321613119;-0.439004349756274;-0.214540317823568;-0.17295573118392;-0.489511599731678;36.11297642;30.8150993;0.721;0.681;0.863;0.637;736.557;NA;75.55;0.661599099099099;17.76;0.00638828523261985;0.0054511054838139;0.0616140303532535;0.087398530630998;-0.108881763104308;-0.0532102428473827;-0.0428964427362849;-0.121408560230407;1;1;4;4;4;4;3;1;1;4;4;5;5;5;5;5;4;NA;NA;NA;NA;NA;NA;4;5;5;5;Até 20 mil;FALSE
ANHUMAS;2018;2016;173;79973162;3738;573018;27866.6;0;0;0.01446272;135942.42525178;27188.485050356;3.93219446507485;140348667;7.15577973392833e-05;9.05913909241725e-05;1.29378985969415e-05;0.00156490131030354;0;0.0144762492974935;3502408;NA;237;237;0.588235294117647;0.0999999999999996;0.358974358974359;0.947209653092006;6.6;6.5;224.488687782805;0.00189609051582351;0.00158197279603615;0.000137195416912954;0.052769097696034;0.0449161547013501;0.00879672022327009;0.0254924770917259;0.0223512998938523;0.00790352610262029;14.347118238294;12.2120220061713;2.39169496282543;6.93101832304932;6.07697983020027;2.1488490128619;10.4149237732191;8.2798275410965;-1.54049950224942;2.99882385797447;2.14478536512542;-1.78334545221294;2.64862886760125;2.10565057619522;-0.391765848798145;0.762633660316031;0.545442343753616;-0.453524226243729;NA;18.80640897;0.741;0.683;0.845;0.706;320.84;NA;81.84;0.8675;16;NA;0.00503114204654896;NA;NA;NA;NA;NA;NA;3;2;3;3;5;4;NA;2;NA;1;1;5;1;2;5;1;2;NA;1;2;NA;NA;NA;4;NA;NA;4;Até 20 mil;FALSE
APARECIDA;2018;2016;174;349439863;35007;17777870;6345.8;0;0;0.04335385;135942.42525178;27188.485050356;11.7872550260038;674985056;0.000344146081874029;0.000848403644216829;0.000401398000289011;0.000356360328670315;0;0.0433611957784994;3502507;NA;2202;2202;0.470588235294118;0.5;0.461538461538462;0.932126696832579;6.2;6.7;2052.54298642534;0.00151687241265881;0.00155678214641774;0.00125440392358137;0.0637327664570224;0.0647305098009958;0.0571710542300863;0.0525882208205731;0.0529873181581625;0.0499635359297987;17.3279736803458;17.599244980263;15.5439435324779;14.2979405560497;14.4064490760166;13.5843284969026;5.54071865434207;5.81198995425919;3.75668850647417;2.51068553004596;2.61919405001282;1.7970734708988;0.470060132076445;0.493074082255573;0.318707663335235;0.213000017774042;0.222205597845693;0.152459030277558;120.74476474;109.3016307;0.755;0.735;0.828;0.706;121.076;Vale do Paraíba e Litoral Norte;98.55;0.87333799860042;14.29;0.00344916058902505;0.00312227927843003;0.0458878582957441;0.0481345089103794;0.0311126409046674;0.0207933282693641;0.0216919885152183;0.0148832413129335;5;4;2;3;2;1;2;4;4;3;3;1;3;3;1;4;4;1;3;3;1;NA;NA;NA;NA;NA;NA;20 mil a 50 mil;FALSE
APARECIDA D'OESTE;2018;2016;175;40107298;4450;437373;15535.2;6;0;0.0109034;135942.42525178;27188.485050356;2.96446927898052;82171101;4.18955385768201e-05;0.000107846893957348;9.87523519861522e-06;0.000872408361114292;0.00109302956827154;0.010899961790554;3502606;NA;242;242;0.5;0;0.333333333333333;0.833333333333333;6.3;6.7;201.666666666667;0.00161167693844998;0.00139178339141716;0.00012324782457434;0.0434340888545111;0.0379367501786905;0.00622336100762001;0.0206317090402247;0.0184327735698965;0.0057474179014683;11.8090707549671;10.3144276509242;1.69203757718645;5.60944912803445;5.01159188641728;1.56263585692219;8.84460147598659;7.34995837194364;-1.27243170179407;2.64497984905394;2.04712260743676;-1.40183342205832;2.98353622305988;2.47935049422111;-0.429227487974393;0.892227107161504;0.690552815625995;-0.472878377252206;19.44200123;18.4950419;0.721;0.697;0.804;0.67;179.004;NA;81.91;1.36343772760379;13.73;0.00436898904044944;0.00415618919101123;0.454922380230021;0.378045360916976;-0.065447568217959;0.136044629241798;0.105293821516581;-0.0721033501373934;4;4;4;1;4;4;5;2;2;1;1;5;1;1;5;1;1;NA;1;2;NA;NA;NA;4;NA;NA;5;Até 20 mil;FALSE
APIAI;2018;2016;176;320330574;25191;5661526;33478.4;0;0.709726;0.04663842;135942.42525178;27188.485050356;12.6802798494222;664329771;0.000338713406659363;0.000610510360826867;0.000127828880230547;0.00188004248910402;0;0.0466075306591241;3502705;NA;1967;1099;0.470588235294118;0.4;0.435897435897436;0.906485671191554;6.2;6.8;996.227752639518;0.00151687241265881;0.00151395804206645;0.000608840842777211;0.0633253158159224;0.0632524565511134;0.0406245265688825;0.0485231813369525;0.0484940376310289;0.0394428656381365;17.2171940237028;17.1973846933824;11.0451933329585;13.1927179037545;13.1847941716263;10.7239176274568;4.53691417428055;4.51710484396015;-1.63508651646373;0.512438054332222;0.504514322204059;-1.95636222196549;0.357792905847206;0.356230690300259;-0.128947194847457;0.0404122038643784;0.0397873176455996;-0.154283836413487;73.7597103;70.97850273;0.71;0.662;0.835;0.647;974.322;NA;72.32;0.577393075356415;19.64;0.00292801835179231;0.0028176135417411;0.0615093816912748;0.0612408159629139;-0.0221677459118726;0.00694739787138537;0.00683997158004103;-0.0265234531698736;1;1;5;5;2;5;2;5;5;4;4;3;4;4;3;4;4;NA;5;5;NA;NA;NA;2;NA;NA;2;20 mil a 50 mil;FALSE
ARACARIGUAMA;2018;2016;734;1163529307;17080;21047467;972.8;0;0;0.1005097;135942.42525178;27188.485050356;27.3270647586577;2308779186;0.00117714800307254;0.000413938190739665;0.00047522066282119;5.46294127975168e-05;0;0.100485211459426;3502754;NA;1712;1712;0.352941176470588;0.2;0.384615384615385;0.737556561085973;5.8;6.3;1262.69683257919;0.00113765430949411;0.00123182276634025;0.00077169241840807;0.116727457967793;0.119081669388947;0.107578410690643;0.106024922366681;0.106966606935142;0.10236530345582;31.7364274592341;32.3765018795283;29.2489401080359;28.8265701673165;29.0825999354342;27.8315752268373;4.40936270057645;5.0494371208706;1.92187534937827;1.49950540865886;1.75553517677652;0.504510468179586;0.161355152465816;0.184777881029863;0.0703286418190738;0.0548725383388932;0.0642416297645116;0.018461934080196;117.55470172;105.5097094;0.704;0.717;0.814;0.597;145.204;Sorocaba;100;0.441621621621622;18.5;0.00688259377751756;0.00617738345433255;0.0375090288696319;0.0429539358867814;0.0163487748363815;0.0127558097355433;0.0149337725424031;0.00429170812224307;5;1;5;5;3;1;2;1;1;4;4;2;3;3;2;5;5;4;4;5;5;NA;NA;NA;NA;NA;NA;Até 20 mil;FALSE
ARACATUBA;2018;2016;177;2917392373;181579;96403476;86027.9;154.27;0;0.31851129;135942.42525178;27188.485050356;86.5983944653461;5647354602;0.00287934516765296;0.00440061374334412;0.00217664784855045;0.00483105845107267;0.0281036119162084;0.318567207152972;3502804;NA;8163;8157;0.529411764705882;0.600000000000001;0.487179487179487;1.01659125188537;6.4;6.7;8292.33484162896;0.00170648146424116;0.00169784978428084;0.00506782923903854;0.258612924180001;0.258397132180993;0.342646618549936;0.293464993629561;0.293378676829958;0.327078471377535;70.3129362289681;70.254265653578;93.1604246599997;79.7886859210015;79.7652176908455;88.9276812934141;-16.2854582363779;-16.3441288117681;6.5620301946536;-6.80970854434453;-6.8331767745006;2.32928682806808;-0.18805727677659;-0.188734778660457;0.0757754255741949;-0.0786355057318015;-0.0789065064853485;0.0268975752085125;550.71399094;521.19900452;0.788;0.782;0.841;0.744;1167.126;NA;98.07;1.10185185185185;12.96;0.00303291675215746;0.00287037049724913;-0.0295715353237725;-0.0296780707965503;0.011915495706679;-0.0123652361413975;-0.0124078503305086;0.00422957627078309;1;5;1;2;1;1;1;5;5;5;5;2;5;5;1;NA;NA;4;NA;NA;4;5;5;NA;4;4;NA;150 mil a 250 mil;FALSE
ARACOIABA DA SERRA;2018;2016;178;396434848;27299;16435219;11343.6;0;0;0.04466191;135942.42525178;27188.485050356;12.1428967235535;753876009;0.000384369212932886;0.000661598282728461;0.000371082927308612;0.000637021183192754;0;0.0446800912382891;3502903;NA;2162;2162;0.411764705882353;0.5;0.461538461538462;0.873303167420814;6;6.3;1888.0814479638;0.00132726336107646;0.00145853861290594;0.00115389387312748;0.0620092749968779;0.0652911562926151;0.0576750377981534;0.0512980104331083;0.0526107629514032;0.0495643155536185;16.8593824623603;17.7516762678222;15.6809690295381;13.9471518977357;14.3040694199205;13.4757865246068;4.71648573880684;5.60877954426877;3.53807230598466;1.80425517418226;2.16117269636704;1.3328898010534;0.388415206534559;0.461897986284399;0.291369710748005;0.148585235900308;0.177978347800244;0.109767037585686;99.07575443;132.79313618;0.776;0.751;0.86;0.723;255.327;Sorocaba;68.74;0.81265664160401;15.96;0.00362928145463204;0.00486439562548079;0.0476048430409801;0.0566110202898484;0.0357107783467288;0.0182108648534897;0.021813335753037;0.0134532389757892;3;2;1;3;2;5;2;2;4;4;3;1;3;3;1;4;4;1;4;4;2;NA;NA;NA;NA;NA;NA;20 mil a 50 mil;FALSE
ARAMINA;2018;2016;179;128978526;5152;2267000;17082.4;5.16;0;0.01680177;135942.42525178;27188.485050356;4.5681467246452;219405423;0.00011186546427387;0.000124860044419833;5.11855057245434e-05;0.000959294285744553;0.000940005428713522;0.0168295441562835;3503000;NA;327;327;0.411764705882353;0.0999999999999996;0.358974358974359;0.770739064856712;6;6.2;252.031674208145;0.00132726336107646;0.00128724219550076;0.00015402820943793;0.0415714938474517;0.0405709647080591;0.0122406150564885;0.0233512577508641;0.0229510460951071;0.0116189062344788;11.3026593899241;11.0306306744359;3.328037794705;6.34885322266378;6.2400417364685;3.15900458457615;6.73451266527886;6.46248394979067;-1.2401089299402;1.78070649801858;1.6718950118233;-1.40914214006905;1.47423300327594;1.41468397127559;-0.271468716897775;0.38980939215714;0.365989779357;-0.308471295912347;21.81254447;22.60120338;0.74;0.723;0.856;0.656;202.829;NA;93.48;1.05563583815029;13.84;0.00423380133346273;0.00438687953804348;0.308744936866087;0.296273731782135;-0.0568530155501021;0.0816368076850311;0.0766483256514501;-0.0646023732814446;4;4;3;2;4;2;4;2;3;2;2;4;2;2;4;2;2;NA;2;3;NA;NA;NA;3;NA;NA;3;Até 20 mil;FALSE
ARANDU;2018;2016;180;79574895;6123;2491045;20227;69.08;0;0.02095259;135942.42525178;27188.485050356;5.69669179981239;153387683;7.82058352891676e-05;0.000148392479033897;5.62441103253618e-05;0.00113588521037764;0.0125844137626996;0.0209546039673254;3503109;NA;434;434;0.294117647058823;0.0999999999999996;0.358974358974359;0.653092006033182;5.6;5.8;283.441930618401;0.000948045257911755;0.00109075512847716;0.000173224469463813;0.0295665690944815;0.0331343158586165;0.0101960493832829;0.0173414064895422;0.0187685051951963;0.00959319860506282;8.03870221815627;9.00871851375768;2.77215136230078;4.71486571093066;5.10287222917122;2.60824536858846;2.34201041834388;3.3120267139453;-2.9245404375116;-0.981826088881729;-0.593819570641163;-3.08844643122392;0.411117627676648;0.581394751609061;-0.513375225531407;-0.172350220686691;-0.104239371113726;-0.542147361969913;31.16735249;28.64635951;0.685;0.675;0.806;0.592;285.908;NA;75.36;0.707172495554238;16.87;0.00509020945451576;0.00467848432304426;0.0751430657799796;0.106265898427143;-0.0938334572514601;-0.0315017481576835;-0.0190526150988182;-0.0990923573702594;3;2;5;4;4;5;4;2;2;3;3;5;5;5;5;4;4;NA;NA;NA;NA;NA;NA;5;5;5;5;Até 20 mil;FALSE
ARAPEI;2018;2016;735;9799683;2493;525031;12376.3;0;0;0.00682775;135942.42525178;27188.485050356;1.85636178802568;20533781;1.04692988598689e-05;6.04184958731841e-05;1.18544231389778e-05;0.000695014393098177;0;0.0068261976484893;3503158;NA;206;206;0.323529411764706;1.7;0.769230769230769;1.09276018099548;5.7;4.8;225.108597285068;0.00104284978370293;0.00182506256485381;0.000137574272272888;0.0268564420070635;0.0464117615358355;0.00422455422131237;0.0119985625077817;0.0198206903192905;0.0029458073934813;7.30185972014798;12.6186548467775;1.1485922929057;3.26222737368586;5.38894542433767;0.800920402788945;5.4454979321223;10.7622930587518;-0.707769495119983;1.40586558566017;3.53258363631199;-1.05544138523674;2.93342492139628;5.79751917334927;-0.381267002846856;0.757323057783565;1.90296075856476;-0.568553711913691;16.45499411;14.67459501;0.68;0.634;0.812;0.612;156.903;Vale do Paraíba e Litoral Norte;75.21;0.816301703163017;16.44;0.00660047898515844;0.00588631969915764;0.330932839946322;0.654044175695656;-0.043012442933046;0.085437015429;0.214681549728734;-0.0641410977227471;4;2;5;3;5;5;5;1;1;1;1;5;1;1;5;1;1;NA;1;1;NA;NA;NA;4;NA;NA;5;Até 20 mil;FALSE
ARARAQUARA;2018;2016;181;4694509456;208662;140342944;76451.53;0.02;0;0.45150571;135942.42525178;27188.485050356;122.757562464854;9135410389;0.00465775599583889;0.00505697721054566;0.00316873602272222;0.00429327939080154;3.64343189423846e-06;0.45155627461661;3503208;NA;9863;4514;0.382352941176471;0.2;0.384615384615385;0.766968325791855;5.9;6.1;3462.09502262444;0.00123245883528528;0.00128094453309615;0.00211584634714766;0.380143170570049;0.38135531301532;0.402227858366608;0.432790343229396;0.433275200207504;0.441624218348019;103.355169100387;103.684732267909;109.359661140372;117.669137768309;117.800963035317;120.070934584303;-19.4023933644668;-19.072830196945;-13.3979013244814;-5.08842469654509;-4.95659942953637;-2.68662788055093;-0.158054566862402;-0.155369899939205;-0.109141148255671;-0.0414510079409726;-0.0403771411716934;-0.0218856404982799;852.73955521;789.7945743;0.815;0.788;0.877;0.782;1003.625;NA;97.16;1.10007880220646;12.69;0.00408670268285553;0.00378504267331857;-0.0227530120374076;-0.0223665362775954;-0.0157115982747886;-0.00596714983544066;-0.00581255953151573;-0.00315058433039301;1;5;1;2;1;1;1;3;3;5;5;3;5;5;2;NA;NA;NA;NA;NA;NA;4;4;2;3;3;1;150 mil a 250 mil;FALSE
