municipio;ano_distribuicao;ano_calculo;codigo;valor_adicionado;pop;receita_tributaria;area_cultivada;area_inundada;ind_protegida;ind_participacao;total_icms_estado;montante_disponivel;total_recebido_municipio;valor_adicionado_2anos;share_valor_adicionado_2anos;share_pop;share_receita_tributaria;share_area_cultivada;share_area_inundada;ind_participacao_calculado;Codmun7;nota_ideb;matriculas_rede_publica;matriculas_rede_municipal;nota_ideb_imp_norm;evolucao_ideb;evolucao_ideb_norm;evolucao_e_nota;log_matriculas_rede_municipal;nota_X_matriculas_publica;nota_X_log_matriculas_publica;evolucao_X_matriculas_publica;evolucao_X_log_matriculas_publica;evolucao_e_nota_X_matriculas_publica;evolucao_e_nota_X_log_matriculas_publica;nota_X_matriculas_municipal;nota_X_log_matriculas_municipal;evolucao_X_matriculas_municipal;evolucao_X_log_matriculas_municipal;evolucao_e_nota_X_matriculas_municipal;evolucao_e_nota_X_log_matriculas_municipal;share_evolucao;share_evolucao_e_nota;share_evolucao_e_nota_X_log_matriculas_municipal;share_evolucao_e_nota_X_log_matriculas_publica;share_evolucao_e_nota_X_matriculas_municipal;share_evolucao_e_nota_X_matriculas_publica;share_evolucao_X_log_matriculas_municipal;share_evolucao_X_log_matriculas_publica;share_evolucao_X_matriculas_municipal;share_evolucao_X_matriculas_publica;share_nota;share_nota_X_log_matriculas_municipal;share_nota_X_log_matriculas_publica;share_nota_X_matriculas_municipal;share_nota_X_matriculas_publica;nota_ideb_2015;nota_ideb_2017;receitas_correntes_2018;receitas_correntes_2017;IDH;IDHM_renda;IDHM_longevidade;IDHM_educacao;area_geografica;regiao_metrop;pop_urbana;faixa_5_a_9;faixa_10_a_14;faixa_15_a_19;faixa_20_a_24;faixa_25_a_29;faixa_30_a_39;faixa_40_a_49;faixa_50_a_59;faixa_60_a_69;faixa_70_ou_mais;share_rcl_2017;ind_secretaria;transf_secretaria;var_transf_secretaria;var_perc_transf_secretaria;var_transf_perc_rc2017_secretaria;idosos_sobre_jovens;fracao_pop_abaixo_15;receitas2018_pc;receitas2017_pc;quintil_area_cultivada;quintil_area_geografica;quintil_area_inundada;quintil_fracao_pop_abaixo_15;quintil_IDH;quintil_idosos_sobre_jovens;quintil_pop;quintil_pop_urbana;quintil_receitas_correntes_2018;quintil_receitas2017_pc;quintil_receitas2018_pc;quintil_var_perc_transf_secretaria;quintil_ben_var_perc_transf_secretaria;quintil_prej_var_perc_transf_secretaria;faixa_pop;nota_imputada
BAURU;2018;2016;209;5522564608;343937;227963900;49375,5;0;0,507351;0,56350624;135942,42525178;27188,485050356;153,208809820223;10723665027;0,00546753927300518;0,0083354016105637;0,00514708756437549;0,00277277402506557;0;0,563584495776594;3506003;NA;16663;6973;0,382352941176471;0,5;0,461538461538462;0,843891402714932;8,84980082722101;6371,14705882353;3,71683228323536;7690,61538461538;4,48659044840244;14061,7624434389;8,2034227316378;2666,14705882353;3,38374737511392;3218,30769230769;4,08452345871739;5884,45475113122;7,46827083383131;0,00159969629333874;0,00140941684615005;0,00185271603247297;0,00198752998908476;0,00359626238123832;0,0063906854046479;0,00209675388459332;0,00224886118689225;0,00388073127813335;0,00668641740268756;0,00123245883528528;0,00162448766742896;0,00174303094263948;0,00330391850138414;0,00606678824980849;5,9;6,1;1128,74448944;1098,51522571;0,801;0,8;0,854;0,752;667,684;NA;98,33;6,54;7,54;7,76;8,65;9,1;15,98;14,07;11,27;6,94;6,2;0,00669412699053538;0,51676106147151;140,499503944242;-12,7093058759808;-0,0829541453320736;-0,0115695309254967;0,933238636363636;14,08;0,00328183501466838;0,00319394315153647;1;1;2;4;1;3;1;1;1;4;4;3;NA;2;250 mil a 500 mil;FALSE
BEBEDOURO;2018;2016;210;1913989070;75035;31086921;58938,4;0;0;0,17703704;135942,42525178;27188,485050356;48,1336891539928;3536424645;0,00180307204522688;0,00181849251417744;0,000701896679666488;0,00330979665216402;0;0,177213526670173;3506102;NA;3603;3603;0,470588235294118;0,5;0,461538461538462;0,932126696832579;8,18952211074809;1695,52941176471;3,8538927579991;1662,92307692308;3,77977943572989;3358,45248868778;7,63367219372899;1695,52941176471;3,8538927579991;1662,92307692308;3,77977943572989;3358,45248868778;7,63367219372899;0,00159969629333874;0,00155678214641774;0,0018937485228705;0,00184949050027192;0,00205250560248123;0,00152632455483379;0,00194031624371212;0,0018945788267911;0,00200520217913588;0,00144578778742623;0,00151687241265881;0,00185019759542556;0,0018073062798947;0,00210111853156453;0,00161453154628615;6,2;6,6;270,8079734;253,48655319;0,78;0,756;0,853;0,735;683,192;NA;95,29;6,48;7,82;8,16;8,44;8,49;15,5;13,79;11,48;7,47;6,5;0,00154469518285486;0,182469928135048;49,6108091323929;1,47711997840013;0,0306878613370859;0,00582721237008953;0,976923076923077;14,3;0,00360908873725595;0,00337824419524222;1;1;2;4;1;2;1;2;1;4;4;2;5;NA;50 mil a 150 mil;FALSE
BENTO DE ABREU;2018;2016;211;199990560;2674;838029;26480,5;0;0;0,02112268;135942,42525178;27188,485050356;5,74293669403454;327152668;0,000166801187472267;6,48050774026852e-05;1,89214548640641e-05;0,00148706225903027;0;0,0211759254993368;3506201;NA;162;162;0,61764705882353;0;0,333333333333333;0,950980392156863;5,08759633523238;100,058823529412;3,14233891293765;54;1,69586544507746;154,058823529412;4,83820435801511;100,058823529412;3,14233891293765;54;1,69586544507746;154,058823529412;4,83820435801511;0,00115533621185576;0,00158827045844076;0,00120025357702201;0,00117220294131493;9,41524703627213e-05;7,00155104274298e-05;0,000870557482568683;0,0008500365748749;6,51148084815147e-05;4,69489789422339e-05;0,00199089504161469;0,00150859099248728;0,00147361880766456;0,000123993984949739;9,52788703938643e-05;NA;6,7;19,88987836;18,35707305;0,744;0,706;0,82;0,712;301,687;NA;91,4;6,92;8,45;8,12;8,04;9,2;16,31;13,8;9,99;6,51;5,97;0,000111864246662408;0,0149230952421048;4,05736351895007;-1,68557317508447;-0,293503701135232;-0,0918214559855702;0,811971372804164;15,37;0,00743824919970082;0,006865023578908;2;3;2;3;3;3;5;2;5;1;1;4;NA;4;Até 20 mil;TRUE
BERNARDINO DE CAMPOS;2018;2016;212;186174810;10775;2136398;21200,9;2,7;0;0,02436353;135942,42525178;27188,485050356;6,624074711789;356535610;0,00018178229597733;0,000261134894919197;4,82367058045448e-05;0,00119057639574309;0,000491863305722192;0,0243698276911382;3506300;NA;655;655;0,382352941176471;0;0,333333333333333;0,715686274509804;6,48463523563525;250,441176470588;2,47941935480172;218,333333333333;2,16154507854508;468,774509803922;4,6409644333468;250,441176470588;2,47941935480172;218,333333333333;2,16154507854508;468,774509803922;4,6409644333468;0,00115533621185576;0,00119529632439356;0,00115132262917511;0,00112441553864809;0,000286489777930095;0,000213045159163011;0,00110960999146426;0,00108345410323532;0,00026327283676168;0,000189824575352859;0,00123245883528528;0,00119033299999958;0,00116273867795744;0,000310349436169026;0,00023847724321098;5,9;6,5;35,0925758;32,00747233;0,734;0,713;0,838;0,662;244,158;NA;89,63;6,41;7,96;8,61;7,88;6,9;13,77;13,76;11,32;8,55;8,89;0,000195046986521815;0,0203499466619985;5,53284220595289;-1,09123250583611;-0,164737348734009;-0,0340930547275151;1,21363952679193;14,37;0,00325685158236659;0,00297053107470998;3;3;2;4;3;1;3;3;3;5;4;4;NA;3;Até 20 mil;FALSE
BERTIOGA;2018;2016;738;436692736;47645;134340924;39;0;2,225731;0,07719338;135942,42525178;27188,485050356;20,9877105811645;846153497;0,000431417567052859;0,0011546888230557;0,00303321929176994;2,19011831733466e-06;0;0,0772007868033415;3506359;NA;4752;4752;0,352941176470588;0,399999999999999;0,435897435897436;0,788838612368024;8,46632086104248;1677,17647058824;2,98811324507382;2071,38461538461;3,69044755481339;3748,56108597285;6,67856079988721;1677,17647058824;2,98811324507382;2071,38461538461;3,69044755481339;3748,56108597285;6,67856079988721;0,00151082427704215;0,00131747097504285;0,00165680609917689;0,00161808556110476;0,0022909190039513;0,00170361821406927;0,00189445851508776;0,00184980206322073;0,00249773726893195;0,00180091467942518;0,00113765430949411;0,00143454950307575;0,00140129374945615;0,00207837536677657;0,00159705535136382;5,8;6,1;411,76016669;395,57069747;0,73;0,727;0,817;0,654;491,546;Baixada Santista;98,37;8,88;9,82;8,32;9,14;9,1;17,31;12,73;8,58;4,79;2,89;0,00241052688267234;0,0892014803980975;24,252531162733;3,26482058156849;0,155558681302691;0,00825344395439222;0,410695187165775;18,7;0,00864225347234757;0,00830245980627558;5;2;2;1;4;5;2;1;1;1;1;1;2;NA;20 mil a 50 mil;FALSE
BILAC;2018;2016;213;119369878;7048;1736796;14469,6;0;0;0,01638802;135942,42525178;27188,485050356;4,45565436774935;217953653;0,000111125268690514;0,000170810091822784;3,92142838995871e-05;0,000812567589859117;0;0,016400600997049;3506409;NA;364;364;0,911764705882353;1,8;0,794871794871795;1,70663650075415;5,89715386763674;331,882352941177;5,37681676166879;289,333333333333;4,68748127940356;621,21568627451;10,0642980410724;331,882352941177;5,37681676166879;289,333333333333;4,68748127940356;621,21568627451;10,0642980410724;0,0027550325051945;0,0028503220043231;0,00249673408358643;0,00243838393193773;0,000379653629379119;0,000282325493364112;0,00240627693313192;0,00234955582301662;0,000348886751617005;0,000251553788406537;0,00293894029952644;0,00258133115480059;0,00252149068731543;0,000411272229915594;0,000316027858178825;7,7;6,6;29,29354648;27,47412304;0,768;0,743;0,845;0,722;158,025;NA;91,96;5,65;7,26;7,8;8,06;8,24;15,38;14,49;12,32;8,39;7,83;0,000167421683631635;0,0163625173970921;4,44872059637028;-0,00693377137907625;-0,00155617352846393;-0,000252374620619601;1,2563903950426;12,91;0,00415629206583428;0,00389814458569807;4;4;2;5;1;1;4;2;4;3;3;2;NA;1;Até 20 mil;FALSE
BIRIGUI;2018;2016;214;1690296760;108728;51201370;49749,7;10,33;0;0,18029095;135942,42525178;27188,485050356;49,0183779878948;3299218486;0,00168213074513351;0,00263505103060552;0,00115605117655027;0,002793787929536;0,00188183257337416;0,180300911179864;3506508;NA;6006;6006;0,735294117647059;-0,2;0,282051282051282;1,01734539969834;8,70051424854327;4416,17647058824;6,39743694745829;1694;2,45399119830708;6110,17647058824;8,85142814576537;4416,17647058824;6,39743694745829;1694;2,45399119830708;6110,17647058824;8,85142814576537;0,000977592179262566;0,00169910931676176;0,00219584736558477;0,00214452911442554;0,00373421136081976;0,00277690764208798;0,00125973461281672;0,00123003996516175;0,00204267565866085;0,0014728068579286;0,00237011314477939;0,00307131599147542;0,00300011668627092;0,00547257402710266;0,00420520940318598;7,1;7,3;363,58380992;347,19869355;0,78;0,743;0,869;0,734;530,031;NA;97,02;6,1;7,28;7,79;8,29;8,78;16,84;15,07;11,28;7,04;5,4;0,00211575778940113;0,208878179083273;56,7908124935115;7,77243450561664;0,158561642075061;0,0223861283178974;0,929745889387145;13,38;0,00334397588404091;0,00319327766122802;1;2;1;5;1;3;1;1;1;4;4;1;2;NA;50 mil a 150 mil;FALSE
BIRITIBA-MIRIM;2018;2016;215;180971996;28575;4164896;10222,72;6,6;0,641369;0,03167909;135942,42525178;27188,485050356;8,61306464873882;350423516;0,000178666000018704;0,00069252247074859;9,40371892589889e-05;0,000574076059614958;0,00120233252509869;0,0316826087026408;3506607;NA;1998;1998;0,323529411764706;0,4;0,435897435897436;0,759426847662142;7,5999019592085;646,411764705883;2,45879181033216;870,923076923077;3,31277777709088;1517,33484162896;5,77156958742305;646,411764705883;2,45879181033216;870,923076923077;3,31277777709088;1517,33484162896;5,77156958742305;0,00151082427704215;0,00126834920828695;0,00143180124891995;0,00139833920722536;0,00092731347957828;0,000689587074548138;0,00170058508492222;0,00166049864577045;0,00105018498807366;0,000757202762940132;0,00104284978370293;0,0011804300173341;0,00115306526642276;0,000801040505945137;0,000615531750004806;5,7;6,1;70,95815239;66,96775949;0,712;0,71;0,795;0,64;317,406;São Paulo;85,83;8,31;9,54;8,93;8,76;8,37;14,97;12,94;9,21;6,67;5;0,00040808782236764;0,0336049425703562;9,13667478692201;0,523610138183185;0,0607925470825133;0,00781883912752634;0,653781512605042;17,85;0,00248322493053368;0,00234357863482065;4;3;2;1;5;4;2;3;2;5;5;2;4;NA;20 mil a 50 mil;FALSE
BOA ESPERANCA DO SUL;2018;2016;216;226919419;13645;3055943;53332;0,09;0;0,03438958;135942,42525178;27188,485050356;9,35000581718022;455303015;0,000232139581883843;0,000330690082707419;6,8998671336735e-05;0,00299495872051518;1,63954435240731e-05;0,0343804217321582;3506706;NA;836;836;0,0882352941176473;-0,199999999999999;0,282051282051282;0,370286576168929;6,7286286130847;73,7647058823531;0,593702524683946;235,794871794872;1,89781832676748;309,559577677225;2,49152085145143;73,7647058823531;0,593702524683946;235,794871794872;1,89781832676748;309,559577677225;2,49152085145143;0,000977592179262566;0,000618430448131969;0,000618092290629566;0,000603647108369978;0,000189186171197699;0,000140686338777816;0,000974228202903175;0,000951263553899795;0,000284328479960119;0,000205006082788596;0,000284413577373527;0,000285027906209469;0,000278420383915334;9,14100277054512e-05;7,02408603609089e-05;4,9;5,7;51,61738926;51,41744148;0,681;0,692;0,811;0,562;690,748;NA;89,29;7,61;9,34;8,96;8,77;8,88;15,22;13,48;9,95;6,02;4,23;0,000313327366557964;0,0227985747295555;6,19858708203943;-3,15141873514079;-0,337049922402209;-0,0612908508169667;0,604719764011799;16,95;0,0037828793887871;0,00376822583217296;1;1;2;1;5;5;3;3;3;3;3;5;NA;4;Até 20 mil;FALSE
BOCAINA;2018;2016;217;298507737;10859;6048477;31430,4;0;0;0,03477248;135942,42525178;27188,485050356;9,45411052643803;574994950;0,000293165392894051;0,000263170656512999;0,000136565661274049;0,00176503319900398;0;0,0347804914917975;3506805;NA;718;718;0,470588235294118;0,2;0,384615384615385;0,855203619909502;6,57646956904822;337,882352941177;3,09480920896387;276,153846153846;2,52941137271086;614,036199095023;5,62422058167473;337,882352941177;3,09480920896387;276,153846153846;2,52941137271086;614,036199095023;5,62422058167473;0,00133308024444895;0,00142830983336385;0,00139524715609271;0,00136263940515894;0,000375265912801774;0,000279062613329312;0,00129845089031057;0,00126784361692714;0,000332994533402618;0,000240095205701738;0,00151687241265881;0,00148577267617034;0,00145132946598657;0,000418707495327042;0,000321741229595742;6,2;6,7;42,60380286;37,91488899;0,742;0,741;0,84;0,656;363,926;NA;92,14;7,14;8,12;8,28;8,56;9,04;15,79;13,88;10,42;6,35;6,14;0,000231045574782151;0,0303160973025796;8,24248758296322;-1,21162294347481;-0,128158322254278;-0,0319563890532391;0,818479685452163;15,26;0,00392336337231789;0,00349156358688645;2;2;2;3;3;3;3;2;3;3;3;3;NA;2;Até 20 mil;FALSE
BOFETE;2018;2016;218;167398228;9618;4284605;38892,9;0;0,389192;0,0269309;135942,42525178;27188,485050356;7,32210372042633;305461662;0,000155741868957805;0,000233094702490287;9,67400413563772e-05;0,00218410391549398;0;0,0269493603202292;3506904;NA;818;818;0,264705882352941;0,7;0,512820512820513;0,777526395173454;6,70686233660275;216,529411764706;1,77534591263014;419,48717948718;3,4394165828732;636,016591251885;5,21476249550334;216,529411764706;1,77534591263014;419,48717948718;3,4394165828732;636,016591251885;5,21476249550334;0,00177744032593194;0,00129857798782904;0,00129366948466723;0,00126343566396927;0,000388699146768506;0,000289052098780394;0,00176559399248465;0,00172397515390139;0,000505830136162194;0,00036471286585705;0,00085324073212058;0,000852317629176137;0,000832559185831552;0,000268325607642556;0,000206185492016352;5,5;5,8;39,71391091;37,96086303;0,705;0,7;0,821;0,609;653,541;NA;63,76;7,92;9,24;8,46;7,36;7,17;14,08;12,56;11,51;8,79;5,95;0,000231325731174002;0,0202595287740968;5,50825895201787;-1,81384476840845;-0,247721807511195;-0,0477819686811386;0,858974358974359;17,16;0,00412912361301726;0,00394685621023082;2;1;2;1;5;3;3;5;3;3;3;4;NA;3;Até 20 mil;FALSE
BOITUVA;2018;2016;219;1705615183;48314;25512087;17595,8;0;0;0,15714041;135942,42525178;27188,485050356;42,7240968809181;3429746708;0,00174868151655575;0,0011709022100349;0,000576025176525606;0,000988125227901466;0;0,157066800748822;3507001;NA;3168;3168;0,61764705882353;0,600000000000001;0,487179487179487;1,10482654600302;8,06085575293432;1956,70588235294;4,97876384740061;1543,38461538462;3,92708357194236;3500,09049773756;8,90584741934297;1956,70588235294;4,97876384740061;1543,38461538462;3,92708357194236;3500,09049773756;8,90584741934297;0,00168856830963534;0,00184521508454854;0,00220934760719036;0,00215771384740323;0,0021390671388073;0,00159069514570522;0,00201593351533312;0,00196841363707891;0,00186105914155714;0,00134185799643445;0,00199089504161469;0,00239023176748564;0,00233482136959918;0,00242477126123933;0,00186323124325779;6,7;7,1;209,50765421;194,65710503;0,78;0,757;0,861;0,728;248,954;Sorocaba;94,07;7,28;8,21;8,37;9,58;9,8;16,75;13,31;9,72;5,82;4,17;0,00118620056434684;0,177841059195697;48,352289792817;5,62819291189883;0,131733455421794;0,0289133700567027;0,644932214331827;15,49;0,00433637567185495;0,004028999979923;3;3;2;3;1;4;1;2;1;3;3;1;2;NA;20 mil a 50 mil;FALSE
BOM JESUS DOS PERDOES;2018;2016;220;438411209;19708;11999719;2666,6;0;0,509596;0,04358537;135942,42525178;27188,485050356;11,8502018065923;774052025;0,000394656102683268;0,000477628446317173;0,000270935900117959;0,000149747936025759;0;0,0436557121085172;3507100;NA;1629;1629;0,588235294117647;0,0999999999999996;0,358974358974359;0,947209653092006;7,39572160860205;958,235294117647;4,35042447564826;584,769230769231;2,65487442360073;1543,00452488688;7,00529889924899;958,235294117647;4,35042447564826;584,769230769231;2,65487442360073;1543,00452488688;7,00529889924899;0,00124420822815236;0,00158197279603615;0,00173786273579015;0,0016972478561982;0,00094300140992068;0,000701253241630548;0,00136285623452884;0,00133073078899692;0,000705132156804095;0,000508413301878721;0,00189609051582351;0,00208857521715367;0,00204015782710282;0,00118745562306363;0,000912459023348647;6,6;6,9;83,25408065;75,2851316;0,713;0,716;0,802;0,631;108,366;NA;88,17;8,01;8,94;8,52;8,7;9,31;16,19;13,54;9,42;5,96;4,52;0,000458772185978433;0,0497973669006483;13,5391496552537;1,68894784866135;0,142524817401993;0,0224340160237077;0,618289085545723;16,95;0,00422437998021108;0,00382002900345038;5;5;2;1;4;5;2;3;2;3;3;1;2;NA;Até 20 mil;FALSE
BOM SUCESSO DE ITARARE;2018;2016;739;49997842;3571;241487;6542,8;0;0;0,0090109;135942,42525178;27188,485050356;2,44992719940253;94402250;4,81316796109817e-05;8,65441029936383e-05;5,45241915346396e-06;0,000367423234016851;0;0,00901338798096823;3507159;NA;398;398;0,470588235294118;0,7;0,512820512820513;0,983408748114631;5,98645200528444;187,294117647059;2,81715388483974;204,102564102564;3,06997538732535;391,396681749623;5,88712927216509;187,294117647059;2,81715388483974;204,102564102564;3,06997538732535;391,396681749623;5,88712927216509;0,00177744032593194;0,00164243035512034;0,00146046910060782;0,00142633707427032;0,000239200609444246;0,000177879058300549;0,00157594463198447;0,00153879623573148;0,00024611295133564;0,000177451981187171;0,00151687241265881;0,00135247441248999;0,00132112132516735;0,00023209691245148;0,000178346809720202;6,2;5,7;17,75864502;16,42210087;0,66;0,605;0,775;0,613;133,578;NA;68,05;9,66;11,76;11,09;7,98;7,81;15,23;11,68;7,81;4,68;3,67;0,00010007292216101;0,00863552477850824;2,3478683634245;-0,102058835978028;-0,0416579055912019;-0,00621472470458819;0,389822595704949;21,42;0,00497301736768412;0,00459874009241109;5;5;2;1;5;5;5;5;5;2;2;2;NA;1;Até 20 mil;FALSE
BORA;2018;2016;221;71018211;805;142975;12474,1;0;0;0,01071228;135942,42525178;27188,485050356;2,91250664635228;135309777;6,89886823120993e-05;1,95093819405989e-05;3,22816395278632e-06;0,000700506535955494;0;0,0107151974423762;3507209;NA;76;76;0,235294117647059;0;0,333333333333333;0,568627450980392;4,33073334028633;17,8823529411765;1,01899608006737;25,3333333333333;1,44357778009544;43,2156862745098;2,46257386016282;17,8823529411765;1,01899608006737;25,3333333333333;1,44357778009544;43,2156862745098;2,46257386016282;0,00115533621185576;0,000949687490614061;0,000610911169852677;0,000596633814631256;2,64111040701843e-05;1,9640344276703e-05;0,000741047847740405;0,000723579760009671;3,05476879295995e-05;2,20254469111715e-05;0,000758436206329405;0,000489205127251017;0,000477864364770235;2,2160006716473e-05;1,70280873602203e-05;NA;5;14,33297504;12,59199598;0,746;0,712;0,863;0,675;118,951;NA;77,89;4,26;7,95;10,43;7,45;10,19;16,52;13,66;11,43;5,85;6,09;7,67330467358343e-05;0,00612315487912086;1,66479304891992;-1,24771359743236;-0,428398540822228;-0,0990878332088187;0,977886977886978;12,21;0,0178049379378882;0,0156422310310559;4;5;2;5;3;2;5;4;5;1;1;5;NA;5;Até 20 mil;TRUE
BORACEIA;2018;2016;222;197994001;4268;1384311;8911,3;13,36;0;0,02467686;135942,42525178;27188,485050356;6,70926439199728;446668371;0,000227737145304599;0,000103436077170778;3,12556941398537e-05;0,000500430804134983;0,00243381250535129;0,024627944375948;3507308;NA;321;321;0,382352941176471;0,7;0,512820512820513;0,895173453996984;5,77144112313002;122,735294117647;2,2067274882556;164,615384615385;2,95971339647693;287,350678733032;5,16644088473253;122,735294117647;2,2067274882556;164,615384615385;2,95971339647693;287,350678733032;5,16644088473253;0,00177744032593194;0,00149506505485264;0,00128168194096642;0,00125172827625201;0,000175613286167634;0,000130593003258399;0,00151934261709311;0,00148352845177389;0,000198498134117438;0,000143120818997693;0,00123245883528528;0,00105941761977045;0,00103485818054036;0,000152094914519477;0,000116872053543091;5,9;6,9;24,71579594;23,77821899;0,754;0,723;0,866;0,685;122,11;NA;89,67;6,98;8,55;9,21;8,86;8,58;14,6;12,75;9,98;7,33;5,95;0,000144899600663196;0,022415435548601;6,09441734310357;-0,614847048893716;-0,091641499420875;-0,0258575736539516;0,855119124275596;15,53;0,005790955;0,00557127905107779;5;5;1;3;2;3;5;3;4;1;1;3;NA;2;Até 20 mil;FALSE
BORBOREMA;2018;2016;223;301398346;14529;4272194;45923,8;29,23;0;0,04239108;135942,42525178;27188,485050356;11,5254924484845;614496334;0,000313305463272441;0,000352114049956475;9,64598193398147e-05;0,00257893732260547;0,00532487571342951;0,0423710219731684;3507407;NA;773;162;0,480985847694233;0,444517184942717;0,447312098703261;0,928297946397494;5,08759633523238;371,802060267642;3,19869010558802;345,77225229762;2,97475027818596;717,574312565263;6,17344038377398;77,9197073264658;2,44706183602782;72,4645599899282;2,27574339406782;150,384267316394;4,72280523009564;0,00155038759689922;0,00155038759689922;0,00117162555599989;0,0014957046954629;9,19067791584375e-05;0,000326117846500867;0,00116823268370887;0,00149106554704395;8,73799249155817e-05;0,000300623225776477;0,00155038759689922;0,00117479862808299;0,00150004503972438;9,65589507924392e-05;0,000354040543980606;NA;NA;52,67772712;46,76439849;0,73;0,71;0,831;0,658;552,256;NA;90,13;6,73;7,24;7,52;8,6;8,43;15,08;14,32;11,68;7,58;6,84;0,000284972674753534;0,0295704590651001;8,03975984223639;-3,48573260624807;-0,302436761103984;-0,074538168324638;1,03221188260558;13,97;0,0036256953073164;0,00321869354325831;1;2;1;4;4;2;3;3;3;4;4;4;NA;4;Até 20 mil;TRUE
BOREBI;2018;2016;721;76228843;2293;386328;33599,6;0;0;0,01513917;135942,42525178;27188,485050356;4,11611097219798;144919717;7,38883807108213e-05;5,55714444593707e-05;8,72271462529837e-06;0,00188684870295173;0;0,0151428805877744;3507456;NA;215;215;0,558823529411765;0,7;0,512820512820513;1,07164404223228;5,37063802812766;120,147058823529;3,00123889807134;110,25641025641;2,75417334775778;230,40346907994;5,75541224582912;120,147058823529;3,00123889807134;110,25641025641;2,75417334775778;230,40346907994;5,75541224582912;0,00177744032593194;0,00178979565538804;0,0014277929628683;0,0013944245971885;0,00014081021324868;0,000104712058175641;0,00141383045638521;0,0013805034390761;0,000132950463661212;9,58597385810095e-05;0,00180128599003234;0,00144085093727212;0,00140744910368621;0,000148887545126303;0,00011440746195148;6,5;5,7;19,41651541;18,53130925;0,705;0,674;0,846;0,615;347,989;NA;87,22;8,02;9,33;9,51;8,81;7,2;14,57;13,96;10,2;5,54;5,53;0,000112926006410339;0,00882417353687421;2,39915910289052;-1,71695186930747;-0,417129635450674;-0,0926514066623472;0,638040345821326;17,35;0,00846773458787614;0,00808168741822939;2;2;2;1;5;5;5;3;5;1;1;5;NA;5;Até 20 mil;FALSE
